-458	100.92000000000002
-437	103.965
-414	109.04000000000002
-335	95.84500000000003
110	95.84500000000003
800	102.95000000000002
1532	99.905
1572	88.74000000000001
1589	104.98000000000002
1590	108.025
1590	66.41000000000003
1593	86.71000000000001
1596	109.04000000000002
1597	108.025
1598	111.07000000000002
1599	99.905
1599	99.905
1600	108.025
1601	103.965
1602	112.08500000000001
1603	113.10000000000002
1605	75.54500000000002
1607	112.08500000000001
1608	111.07000000000002
1609	87.72500000000002
1611	94.83000000000001
1614	89.75500000000002
1617	87.72500000000002
1618	100.92000000000002
1620	100.92000000000002
1622	112.08500000000001
1623	108.025
1623	110.055
1623	108.025
1623	109.04000000000002
1623	104.98000000000002
1623	110.055
1623	107.01000000000002
1623	110.055
1623	107.01000000000002
1623	109.04000000000002
1623	110.055
1623	111.07000000000002
1623	109.04000000000002
1623	105.995
1623	107.01000000000002
1628	105.995
1635	109.04000000000002
1644	79.60500000000002
1660	102.95000000000002
1661	107.01000000000002
1666	94.83000000000001
1666	98.89000000000001
1668	89.75500000000002
1669	96.86000000000001
1670	109.04000000000002
1671	109.04000000000002
1672	115.13000000000002
1677	104.98000000000002
1700	114.11500000000001
1700	114.11500000000001
1709	113.10000000000002
1713	79.60500000000002
1719	65.39500000000001
1722	77.57500000000002
1727	86.71000000000001
1735	113.10000000000002
1736	111.07000000000002
1743	109.04000000000002
1759	80.62000000000003
1762	95.84500000000003
1765	95.84500000000003
1775	100.92000000000002
1776	91.78500000000003
1779	87.72500000000002
1781	86.71000000000001
1786	97.87500000000003
1788	95.84500000000003
1788	88.74000000000001
1791	89.75500000000002
1792	103.965
1794	88.74000000000001
1798	96.86000000000001
1800	94.83000000000001
1800	95.84500000000003
1805	88.74000000000001
1806	98.89000000000001
1807	96.86000000000001
1811	91.78500000000003
1813	100.92000000000002
1814	96.86000000000001
1814	89.75500000000002
1815	94.83000000000001
1818	96.86000000000001
1819	87.72500000000002
1820	98.89000000000001
1822	88.74000000000001
1823	104.98000000000002
1823	95.84500000000003
1824	82.65
1824	85.69500000000002
1825	92.80000000000001
1828	96.86000000000001
1828	92.80000000000001
1829	89.75500000000002
1829	95.84500000000003
1832	90.77000000000001
1833	93.81500000000003
1833	110.055
1835	100.92000000000002
1835	85.69500000000002
1836	97.87500000000003
1836	103.965
1836	97.87500000000003
1836	90.77000000000001
1836	100.92000000000002
1836	97.87500000000003
1836	84.68
1837	100.92000000000002
1837	96.86000000000001
1838	90.77000000000001
1838	94.83000000000001
1838	100.92000000000002
1838	101.93500000000003
1838	84.68
1840	93.81500000000003
1840	77.57500000000002
1840	94.83000000000001
1840	84.68
1840	97.87500000000003
1842	97.87500000000003
1842	94.83000000000001
1842	95.84500000000003
1843	93.81500000000003
1843	102.95000000000002
1843	96.86000000000001
1844	98.89000000000001
1844	98.89000000000001
1844	91.78500000000003
1844	104.98000000000002
1845	88.74000000000001
1845	96.86000000000001
1845	102.95000000000002
1847	87.72500000000002
1847	97.87500000000003
1847	98.89000000000001
1848	103.965
1848	89.75500000000002
1848	89.75500000000002
1848	101.93500000000003
1848	92.80000000000001
1848	84.68
1849	100.92000000000002
1849	102.95000000000002
1849	94.83000000000001
1849	91.78500000000003
1850	98.89000000000001
1851	91.78500000000003
1851	91.78500000000003
1851	85.69500000000002
1852	102.95000000000002
1852	93.81500000000003
1852	97.87500000000003
1853	96.86000000000001
1853	100.92000000000002
1854	99.905
1854	92.80000000000001
1855	98.89000000000001
1855	103.965
1855	102.95000000000002
1855	93.81500000000003
1855	100.92000000000002
1856	99.905
1856	97.87500000000003
1856	85.69500000000002
1856	92.80000000000001
1856	104.98000000000002
1856	99.905
1857	111.07000000000002
1857	99.905
1858	96.86000000000001
1858	100.92000000000002
1858	105.995
1858	89.75500000000002
1859	97.87500000000003
1859	102.95000000000002
1859	97.87500000000003
1859	92.80000000000001
1859	92.80000000000001
1860	97.87500000000003
1860	96.86000000000001
1860	94.83000000000001
1860	97.87500000000003
1860	93.81500000000003
1860	91.78500000000003
1860	94.83000000000001
1861	91.78500000000003
1861	97.87500000000003
1861	99.905
1862	99.905
1862	90.77000000000001
1862	92.80000000000001
1862	94.83000000000001
1863	94.83000000000001
1863	97.87500000000003
1863	90.77000000000001
1863	97.87500000000003
1863	83.66500000000002
1863	98.89000000000001
1864	87.72500000000002
1864	96.86000000000001
1864	99.905
1865	94.83000000000001
1865	103.965
1865	92.80000000000001
1865	97.87500000000003
1865	94.83000000000001
1865	99.905
1866	88.74000000000001
1866	103.965
1867	109.04000000000002
1867	98.89000000000001
1867	99.905
1867	93.81500000000003
1867	97.87500000000003
1867	99.905
1867	95.84500000000003
1867	99.905
1868	99.905
1868	98.89000000000001
1868	98.89000000000001
1869	100.92000000000002
1869	93.81500000000003
1869	101.93500000000003
1870	102.95000000000002
1870	83.66500000000002
1870	98.89000000000001
1870	94.83000000000001
1870	100.92000000000002
1871	99.905
1871	102.95000000000002
1871	99.905
1871	102.95000000000002
1871	101.93500000000003
1872	98.89000000000001
1872	107.01000000000002
1872	97.87500000000003
1872	94.83000000000001
1872	92.80000000000001
1873	97.87500000000003
1873	98.89000000000001
1873	87.72500000000002
1873	101.93500000000003
1874	98.89000000000001
1874	99.905
1874	102.95000000000002
1874	104.98000000000002
1874	90.77000000000001
1874	92.80000000000001
1875	79.60500000000002
1875	97.87500000000003
1875	94.83000000000001
1875	98.89000000000001
1876	99.905
1876	102.95000000000002
1876	98.89000000000001
1876	102.95000000000002
1876	97.87500000000003
1876	114.11500000000001
1876	107.01000000000002
1877	98.89000000000001
