-450	4.400000000000002
-430	3.2300000000000004
-410	1.2800000000000011
-330	6.350000000000001
110	6.350000000000001
800	3.620000000000001
1530	4.790000000000003
1570	9.080000000000002
1580	2.84
1590	5.277500000000002
1600	3.6200000000000014
1610	7.325000000000002
1620	1.6483333333333343
1630	1.2800000000000011
1640	12.59
1660	5.375000000000003
1670	1.0850000000000009
1700	-0.5399999999999986
1710	15.32
1720	11.615000000000002
1730	0.11000000000000032
1740	1.2800000000000011
1750	12.2
1760	6.350000000000001
1770	7.260000000000002
1780	7.715000000000002
1790	6.740000000000001
1800	6.662000000000002
1810	7.01857142857143
1820	7.378181818181818
1830	6.247368421052634
1840	6.589032258064516
1850	5.6409090909090915
1860	6.029333333333333
1870	5.2296363636363665
1880	5.474411764705883
1890	5.231999999999998
1900	4.613503649635036
1910	3.907258064516131
1920	3.829625000000001
1930	3.4250000000000007
1940	3.620000000000001
1950	6.015714285714288
1960	6.350000000000001
1970	5.960000000000002
1980	5.960000000000002
1990	10.472857142857142
2000	4.553947368421054
2010	7.25

